uri,post_created_at,source_run_tag,text_source,raw_capture_run_id,raw_captured_at,raw_repo_did,raw_record_created_at,hydrated_capture_run_id,hydrated_hydrate_run_id,hydrated_author_did,hydrated_author_handle,hydrated_indexed_at,hydrated_hydrated_at,raw_source_row_json,hydrated_source_row_json,post_text_raw,post_text_clean,post_text_alnum,post_token_count,post_char_count,has_hashtag,has_url,has_mention,has_special_chars,has_non_ascii
at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7wxvdk2i,2026-04-01T18:49:39.359Z,phase6_diagnostic_20260401,hydrated_record_text,cap_20260401T184939Z_85c99020,2026-04-01T18:49:40.702462+00:00,did:plc:2sfzopxqkih7jt4mh37tuuow,2026-04-01T18:49:39.359Z,cap_20260401T184939Z_85c99020,hyd_20260401T185109Z_97b40e6f,did:plc:2sfzopxqkih7jt4mh37tuuow,counciloravalos.bsky.social,2026-04-01T18:49:40.258Z,2026-04-01T18:51:09.583533+00:00,"{""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""captured_at"": ""2026-04-01T18:49:40.702462+00:00"", ""cid"": ""bafyreidr3fwbtxwfov77r5sdtr42gvej4vbdnketokw45tehgfwtlriqem"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-01T18:49:40.139Z"", ""has_embed"": false, ""has_reply"": true, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:39.359Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreibmp5jd55klex2nh7dmlu3ctmpkim5b7scogwxirjsdupjoachddi"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihdst2xvc2i""}, ""root"": {""cid"": ""bafyreidzp6vyggghosk5fd37qyn22ekjnj52b5hcrkkhrhkidccjcet4b4"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mih4f3lx2s2i""}}, ""text"": ""CFO Biery explained that it would be difficult to quantify the economic impact, but he will discuss what a report back could look like with his team. Outside business organizations would likely have some role, as well as Prosper, in addition to the Revenue division in the CFO’s office.""}, ""record_created_at"": ""2026-04-01T18:49:39.359Z"", ""repo_did"": ""did:plc:2sfzopxqkih7jt4mh37tuuow"", ""rkey"": ""3mihe7wxvdk2i"", ""seq"": 28756093237, ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7wxvdk2i""}","{""author_did"": ""did:plc:2sfzopxqkih7jt4mh37tuuow"", ""author_display_name"": ""Councilor Candace Avalos"", ""author_handle"": ""counciloravalos.bsky.social"", ""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""cid"": ""bafyreidr3fwbtxwfov77r5sdtr42gvej4vbdnketokw45tehgfwtlriqem"", ""hydrate_run_id"": ""hyd_20260401T185109Z_97b40e6f"", ""hydrated_at"": ""2026-04-01T18:51:09.583533+00:00"", ""indexed_at"": ""2026-04-01T18:49:40.258Z"", ""labels"": [], ""like_count"": 0, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:39.359Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreibmp5jd55klex2nh7dmlu3ctmpkim5b7scogwxirjsdupjoachddi"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihdst2xvc2i""}, ""root"": {""cid"": ""bafyreidzp6vyggghosk5fd37qyn22ekjnj52b5hcrkkhrhkidccjcet4b4"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mih4f3lx2s2i""}}, ""text"": ""CFO Biery explained that it would be difficult to quantify the economic impact, but he will discuss what a report back could look like with his team. Outside business organizations would likely have some role, as well as Prosper, in addition to the Revenue division in the CFO’s office.""}, ""reply_count"": 1, ""repost_count"": 0, ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7wxvdk2i""}","CFO Biery explained that it would be difficult to quantify the economic impact, but he will discuss what a report back could look like with his team. Outside business organizations would likely have some role, as well as Prosper, in addition to the Revenue division in the CFO’s office.",cfo biery explained that it would be difficult to quantify the economic impact but he will discuss what a report back could look like with his team outside business organizations would likely have some role as well as prosper in addition to the revenue division in the cfo's office,cfo biery explained that it would be difficult to quantify the economic impact but he will discuss what a report back could look like with his team outside business organizations would likely have some role as well as prosper in addition to the revenue division in the cfo s office,49,281,False,False,False,True,False
at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7x2v222i,2026-04-01T18:49:39.360Z,phase6_diagnostic_20260401,hydrated_record_text,cap_20260401T184939Z_85c99020,2026-04-01T18:49:40.702887+00:00,did:plc:2sfzopxqkih7jt4mh37tuuow,2026-04-01T18:49:39.360Z,cap_20260401T184939Z_85c99020,hyd_20260401T185109Z_97b40e6f,did:plc:2sfzopxqkih7jt4mh37tuuow,counciloravalos.bsky.social,2026-04-01T18:49:40.282Z,2026-04-01T18:51:09.700495+00:00,"{""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""captured_at"": ""2026-04-01T18:49:40.702887+00:00"", ""cid"": ""bafyreia4mepxw2bxkdaawqlvw5dypvujtyipql5ctrkae34janhuhwo2me"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-01T18:49:40.139Z"", ""has_embed"": false, ""has_reply"": true, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:39.360Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreidr3fwbtxwfov77r5sdtr42gvej4vbdnketokw45tehgfwtlriqem"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7wxvdk2i""}, ""root"": {""cid"": ""bafyreidzp6vyggghosk5fd37qyn22ekjnj52b5hcrkkhrhkidccjcet4b4"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mih4f3lx2s2i""}}, ""text"": ""I feel comfortable supporting this proposal knowing that actual small businesses will get the most relief – especially thinking of small businesses in East Portland that need greater support.""}, ""record_created_at"": ""2026-04-01T18:49:39.360Z"", ""repo_did"": ""did:plc:2sfzopxqkih7jt4mh37tuuow"", ""rkey"": ""3mihe7x2v222i"", ""seq"": 28756093237, ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7x2v222i""}","{""author_did"": ""did:plc:2sfzopxqkih7jt4mh37tuuow"", ""author_display_name"": ""Councilor Candace Avalos"", ""author_handle"": ""counciloravalos.bsky.social"", ""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""cid"": ""bafyreia4mepxw2bxkdaawqlvw5dypvujtyipql5ctrkae34janhuhwo2me"", ""hydrate_run_id"": ""hyd_20260401T185109Z_97b40e6f"", ""hydrated_at"": ""2026-04-01T18:51:09.700495+00:00"", ""indexed_at"": ""2026-04-01T18:49:40.282Z"", ""labels"": [], ""like_count"": 1, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:39.360Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreidr3fwbtxwfov77r5sdtr42gvej4vbdnketokw45tehgfwtlriqem"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7wxvdk2i""}, ""root"": {""cid"": ""bafyreidzp6vyggghosk5fd37qyn22ekjnj52b5hcrkkhrhkidccjcet4b4"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mih4f3lx2s2i""}}, ""text"": ""I feel comfortable supporting this proposal knowing that actual small businesses will get the most relief – especially thinking of small businesses in East Portland that need greater support.""}, ""reply_count"": 1, ""repost_count"": 0, ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7x2v222i""}",I feel comfortable supporting this proposal knowing that actual small businesses will get the most relief – especially thinking of small businesses in East Portland that need greater support.,i feel comfortable supporting this proposal knowing that actual small businesses will get the most relief – especially thinking of small businesses in east portland that need greater support,i feel comfortable supporting this proposal knowing that actual small businesses will get the most relief especially thinking of small businesses in east portland that need greater support,29,190,False,False,False,True,True
at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7x2v232i,2026-04-01T18:49:39.361Z,phase6_diagnostic_20260401,hydrated_record_text,cap_20260401T184939Z_85c99020,2026-04-01T18:49:40.703129+00:00,did:plc:2sfzopxqkih7jt4mh37tuuow,2026-04-01T18:49:39.361Z,cap_20260401T184939Z_85c99020,hyd_20260401T185109Z_97b40e6f,did:plc:2sfzopxqkih7jt4mh37tuuow,counciloravalos.bsky.social,2026-04-01T18:49:40.307Z,2026-04-01T18:51:09.700495+00:00,"{""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""captured_at"": ""2026-04-01T18:49:40.703129+00:00"", ""cid"": ""bafyreifrwg63wfxft27pnpvcyd5u56vgocegiho5j4y24xsv2n6mn3avle"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-01T18:49:40.139Z"", ""has_embed"": false, ""has_reply"": true, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:39.361Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreia4mepxw2bxkdaawqlvw5dypvujtyipql5ctrkae34janhuhwo2me"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7x2v222i""}, ""root"": {""cid"": ""bafyreidzp6vyggghosk5fd37qyn22ekjnj52b5hcrkkhrhkidccjcet4b4"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mih4f3lx2s2i""}}, ""text"": ""I think we should continue to have a broader conversation about how we measure the effect of policies intended to help small businesses.""}, ""record_created_at"": ""2026-04-01T18:49:39.361Z"", ""repo_did"": ""did:plc:2sfzopxqkih7jt4mh37tuuow"", ""rkey"": ""3mihe7x2v232i"", ""seq"": 28756093237, ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7x2v232i""}","{""author_did"": ""did:plc:2sfzopxqkih7jt4mh37tuuow"", ""author_display_name"": ""Councilor Candace Avalos"", ""author_handle"": ""counciloravalos.bsky.social"", ""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""cid"": ""bafyreifrwg63wfxft27pnpvcyd5u56vgocegiho5j4y24xsv2n6mn3avle"", ""hydrate_run_id"": ""hyd_20260401T185109Z_97b40e6f"", ""hydrated_at"": ""2026-04-01T18:51:09.700495+00:00"", ""indexed_at"": ""2026-04-01T18:49:40.307Z"", ""labels"": [], ""like_count"": 1, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:39.361Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreia4mepxw2bxkdaawqlvw5dypvujtyipql5ctrkae34janhuhwo2me"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7x2v222i""}, ""root"": {""cid"": ""bafyreidzp6vyggghosk5fd37qyn22ekjnj52b5hcrkkhrhkidccjcet4b4"", ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mih4f3lx2s2i""}}, ""text"": ""I think we should continue to have a broader conversation about how we measure the effect of policies intended to help small businesses.""}, ""reply_count"": 0, ""repost_count"": 0, ""uri"": ""at://did:plc:2sfzopxqkih7jt4mh37tuuow/app.bsky.feed.post/3mihe7x2v232i""}",I think we should continue to have a broader conversation about how we measure the effect of policies intended to help small businesses.,i think we should continue to have a broader conversation about how we measure the effect of policies intended to help small businesses,i think we should continue to have a broader conversation about how we measure the effect of policies intended to help small businesses,23,135,False,False,False,True,False
at://did:plc:3lrbxzufyragh44fsfdhcvz7/app.bsky.feed.post/3mihe7uliys2e,2026-04-01T18:49:36.856Z,phase6_diagnostic_20260401,hydrated_record_text,cap_20260401T184939Z_85c99020,2026-04-01T18:49:40.667797+00:00,did:plc:3lrbxzufyragh44fsfdhcvz7,2026-04-01T18:49:36.856Z,cap_20260401T184939Z_85c99020,hyd_20260401T185109Z_97b40e6f,did:plc:3lrbxzufyragh44fsfdhcvz7,kvrasv.bsky.social,2026-04-01T18:49:39.960Z,2026-04-01T18:51:09.338506+00:00,"{""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""captured_at"": ""2026-04-01T18:49:40.667797+00:00"", ""cid"": ""bafyreiasvwrlwjiz5lswhbgjypku5sm4of7ag6hexlryqpwbsphjsbrj2a"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-01T18:49:39.343Z"", ""has_embed"": false, ""has_reply"": true, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:36.856Z"", ""langs"": [""pt""], ""reply"": {""parent"": {""cid"": ""bafyreihzeextdqcg6vn6nyap3tpscml4hg2y7smblvd5k4v3ftohytnfaa"", ""uri"": ""at://did:plc:i6vkyqjhrgzubadlzygmyhl5/app.bsky.feed.post/3mihdzw7yc22c""}, ""root"": {""cid"": ""bafyreihwakp2dis5cos34ia2yoxuh3z5lchmsupgwaxokewaubt6627c7y"", ""uri"": ""at://did:plc:3lrbxzufyragh44fsfdhcvz7/app.bsky.feed.post/3mihdtobci22e""}}, ""text"": ""VOMO""}, ""record_created_at"": ""2026-04-01T18:49:36.856Z"", ""repo_did"": ""did:plc:3lrbxzufyragh44fsfdhcvz7"", ""rkey"": ""3mihe7uliys2e"", ""seq"": 28756093107, ""uri"": ""at://did:plc:3lrbxzufyragh44fsfdhcvz7/app.bsky.feed.post/3mihe7uliys2e""}","{""author_did"": ""did:plc:3lrbxzufyragh44fsfdhcvz7"", ""author_display_name"": ""capiroto de coleira e saia"", ""author_handle"": ""kvrasv.bsky.social"", ""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""cid"": ""bafyreiasvwrlwjiz5lswhbgjypku5sm4of7ag6hexlryqpwbsphjsbrj2a"", ""hydrate_run_id"": ""hyd_20260401T185109Z_97b40e6f"", ""hydrated_at"": ""2026-04-01T18:51:09.338506+00:00"", ""indexed_at"": ""2026-04-01T18:49:39.960Z"", ""labels"": [], ""like_count"": 1, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:36.856Z"", ""langs"": [""pt""], ""reply"": {""parent"": {""cid"": ""bafyreihzeextdqcg6vn6nyap3tpscml4hg2y7smblvd5k4v3ftohytnfaa"", ""uri"": ""at://did:plc:i6vkyqjhrgzubadlzygmyhl5/app.bsky.feed.post/3mihdzw7yc22c""}, ""root"": {""cid"": ""bafyreihwakp2dis5cos34ia2yoxuh3z5lchmsupgwaxokewaubt6627c7y"", ""uri"": ""at://did:plc:3lrbxzufyragh44fsfdhcvz7/app.bsky.feed.post/3mihdtobci22e""}}, ""text"": ""VOMO""}, ""reply_count"": 0, ""repost_count"": 0, ""uri"": ""at://did:plc:3lrbxzufyragh44fsfdhcvz7/app.bsky.feed.post/3mihe7uliys2e""}",VOMO,vomo,vomo,1,4,False,False,False,False,False
at://did:plc:6qwef7rd56tmdzwc47jcxmoj/app.bsky.feed.post/3mihe7x7aos27,2026-04-01T18:49:39.600Z,phase6_diagnostic_20260401,hydrated_record_text,cap_20260401T184939Z_85c99020,2026-04-01T18:49:40.672613+00:00,did:plc:6qwef7rd56tmdzwc47jcxmoj,2026-04-01T18:49:39.600Z,cap_20260401T184939Z_85c99020,hyd_20260401T185109Z_97b40e6f,did:plc:6qwef7rd56tmdzwc47jcxmoj,steffmontagne.bsky.social,2026-04-01T18:49:40.154Z,2026-04-01T18:51:09.460847+00:00,"{""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""captured_at"": ""2026-04-01T18:49:40.672613+00:00"", ""cid"": ""bafyreidqqblrlrntgdidbmp2psof43hegfnqrwt3dqqtdxh7ldbryzb33m"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-01T18:49:39.955Z"", ""has_embed"": true, ""has_reply"": true, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:39.600Z"", ""embed"": {""$type"": ""app.bsky.embed.record"", ""record"": {""cid"": ""bafyreidn63ra3hv6wym6xhfbpaokpd6ukejxi34jtev3wpo5n5gyxpfqg4"", ""uri"": ""at://did:plc:az3u4wsdoravkk43ibtxoeer/app.bsky.feed.post/3migracmbyk2j""}}, ""facets"": [{""features"": [{""$type"": ""app.bsky.richtext.facet#link"", ""uri"": ""https://bsky.app/profile/ftummescheit.eurosky.social/post/3migracmbyk2j""}], ""index"": {""byteEnd"": 33, ""byteStart"": 9}}], ""langs"": [""de""], ""reply"": {""parent"": {""cid"": ""bafyreidn26mrej65kpz3skwritlhuonpfscs7vpvmmu2kyk6l43pmr756m"", ""uri"": ""at://did:plc:6qwef7rd56tmdzwc47jcxmoj/app.bsky.feed.post/3mieecpplkk26""}, ""root"": {""cid"": ""bafyreidn26mrej65kpz3skwritlhuonpfscs7vpvmmu2kyk6l43pmr756m"", ""uri"": ""at://did:plc:6qwef7rd56tmdzwc47jcxmoj/app.bsky.feed.post/3mieecpplkk26""}}, ""text"": ""👇🏼\nbsky.app/profile/ftum...""}, ""record_created_at"": ""2026-04-01T18:49:39.600Z"", ""repo_did"": ""did:plc:6qwef7rd56tmdzwc47jcxmoj"", ""rkey"": ""3mihe7x7aos27"", ""seq"": 28756093172, ""uri"": ""at://did:plc:6qwef7rd56tmdzwc47jcxmoj/app.bsky.feed.post/3mihe7x7aos27""}","{""author_did"": ""did:plc:6qwef7rd56tmdzwc47jcxmoj"", ""author_display_name"": ""Steff des montagnes"", ""author_handle"": ""steffmontagne.bsky.social"", ""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""cid"": ""bafyreidqqblrlrntgdidbmp2psof43hegfnqrwt3dqqtdxh7ldbryzb33m"", ""hydrate_run_id"": ""hyd_20260401T185109Z_97b40e6f"", ""hydrated_at"": ""2026-04-01T18:51:09.460847+00:00"", ""indexed_at"": ""2026-04-01T18:49:40.154Z"", ""labels"": [], ""like_count"": 0, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:39.600Z"", ""embed"": {""$type"": ""app.bsky.embed.record"", ""record"": {""cid"": ""bafyreidn63ra3hv6wym6xhfbpaokpd6ukejxi34jtev3wpo5n5gyxpfqg4"", ""uri"": ""at://did:plc:az3u4wsdoravkk43ibtxoeer/app.bsky.feed.post/3migracmbyk2j""}}, ""facets"": [{""features"": [{""$type"": ""app.bsky.richtext.facet#link"", ""uri"": ""https://bsky.app/profile/ftummescheit.eurosky.social/post/3migracmbyk2j""}], ""index"": {""byteEnd"": 33, ""byteStart"": 9}}], ""langs"": [""de""], ""reply"": {""parent"": {""cid"": ""bafyreidn26mrej65kpz3skwritlhuonpfscs7vpvmmu2kyk6l43pmr756m"", ""uri"": ""at://did:plc:6qwef7rd56tmdzwc47jcxmoj/app.bsky.feed.post/3mieecpplkk26""}, ""root"": {""cid"": ""bafyreidn26mrej65kpz3skwritlhuonpfscs7vpvmmu2kyk6l43pmr756m"", ""uri"": ""at://did:plc:6qwef7rd56tmdzwc47jcxmoj/app.bsky.feed.post/3mieecpplkk26""}}, ""text"": ""👇🏼\nbsky.app/profile/ftum...""}, ""reply_count"": 0, ""repost_count"": 0, ""uri"": ""at://did:plc:6qwef7rd56tmdzwc47jcxmoj/app.bsky.feed.post/3mihe7x7aos27""}","👇🏼
bsky.app/profile/ftum...",👇🏼 bsky app profile ftum,bsky app profile ftum,5,24,False,True,False,True,True
at://did:plc:6ynu6lrhxwba2tpymrivujsp/app.bsky.feed.post/3mihe7ulg3223,2026-04-01T18:49:36.853Z,phase6_diagnostic_20260401,hydrated_record_text,cap_20260401T184939Z_85c99020,2026-04-01T18:49:40.670655+00:00,did:plc:6ynu6lrhxwba2tpymrivujsp,2026-04-01T18:49:36.853Z,cap_20260401T184939Z_85c99020,hyd_20260401T185109Z_97b40e6f,did:plc:6ynu6lrhxwba2tpymrivujsp,forgottenscales.bsky.social,2026-04-01T18:49:40.063Z,2026-04-01T18:51:09.338506+00:00,"{""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""captured_at"": ""2026-04-01T18:49:40.670655+00:00"", ""cid"": ""bafyreigcdpau2op4pgbwitp43rd23leqaucwaijcz4eu62c3nbzc3l53jy"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-01T18:49:39.955Z"", ""has_embed"": false, ""has_reply"": true, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:36.853Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreihqlrpd3gxipajttotlsoninjzzcqyekzthptvz4l7own6chpfoyq"", ""uri"": ""at://did:plc:2dz5lhoqi7bdjsshpnntcnol/app.bsky.feed.post/3mihe46jijc2v""}, ""root"": {""cid"": ""bafyreiebssj7sksbqgiehgrahnqdbpujebq6267s4ql3lbi2i5s24wxy5u"", ""uri"": ""at://did:plc:6ynu6lrhxwba2tpymrivujsp/app.bsky.feed.post/3mihcum5tok2q""}}, ""text"": ""Once you go in you're (glp) knot... coming out \n\nlaughtrack""}, ""record_created_at"": ""2026-04-01T18:49:36.853Z"", ""repo_did"": ""did:plc:6ynu6lrhxwba2tpymrivujsp"", ""rkey"": ""3mihe7ulg3223"", ""seq"": 28756093149, ""uri"": ""at://did:plc:6ynu6lrhxwba2tpymrivujsp/app.bsky.feed.post/3mihe7ulg3223""}","{""author_did"": ""did:plc:6ynu6lrhxwba2tpymrivujsp"", ""author_display_name"": ""Forgottenscales🔞"", ""author_handle"": ""forgottenscales.bsky.social"", ""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""cid"": ""bafyreigcdpau2op4pgbwitp43rd23leqaucwaijcz4eu62c3nbzc3l53jy"", ""hydrate_run_id"": ""hyd_20260401T185109Z_97b40e6f"", ""hydrated_at"": ""2026-04-01T18:51:09.338506+00:00"", ""indexed_at"": ""2026-04-01T18:49:40.063Z"", ""labels"": [], ""like_count"": 1, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:36.853Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreihqlrpd3gxipajttotlsoninjzzcqyekzthptvz4l7own6chpfoyq"", ""uri"": ""at://did:plc:2dz5lhoqi7bdjsshpnntcnol/app.bsky.feed.post/3mihe46jijc2v""}, ""root"": {""cid"": ""bafyreiebssj7sksbqgiehgrahnqdbpujebq6267s4ql3lbi2i5s24wxy5u"", ""uri"": ""at://did:plc:6ynu6lrhxwba2tpymrivujsp/app.bsky.feed.post/3mihcum5tok2q""}}, ""text"": ""Once you go in you're (glp) knot... coming out \n\nlaughtrack""}, ""reply_count"": 1, ""repost_count"": 0, ""uri"": ""at://did:plc:6ynu6lrhxwba2tpymrivujsp/app.bsky.feed.post/3mihe7ulg3223""}","Once you go in you're (glp) knot... coming out 

laughtrack",once you go in you're glp knot coming out laughtrack,once you go in you re glp knot coming out laughtrack,10,52,False,False,False,True,False
at://did:plc:73qgdt6gfor27mdo65lgygxh/app.bsky.feed.post/3mihe7wbmh22n,2026-04-01T18:49:38.628Z,phase6_diagnostic_20260401,hydrated_record_text,cap_20260401T184939Z_85c99020,2026-04-01T18:49:40.669261+00:00,did:plc:73qgdt6gfor27mdo65lgygxh,2026-04-01T18:49:38.628Z,cap_20260401T184939Z_85c99020,hyd_20260401T185109Z_97b40e6f,did:plc:73qgdt6gfor27mdo65lgygxh,noriks.bsky.social,2026-04-01T18:49:40.056Z,2026-04-01T18:51:09.338506+00:00,"{""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""captured_at"": ""2026-04-01T18:49:40.669261+00:00"", ""cid"": ""bafyreidpce3ncu35lt5wmzu5ovvghmnrn3r6qzliug6qlr3hlk2va5h6mi"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-01T18:49:39.927Z"", ""has_embed"": true, ""has_reply"": false, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:38.628Z"", ""embed"": {""$type"": ""app.bsky.embed.external"", ""external"": {""description"": ""YouTube video by AmericansPerspective"", ""thumb"": {""$type"": ""blob"", ""mimeType"": ""image/jpeg"", ""ref"": {""$bytes_b64"": ""AVUSILbgv2ZBUskiehzV00FVRWTmQMAJ3KyYG/B/tXtSWU6F""}, ""size"": 51716}, ""title"": ""Cher's Secret Singing Debut Da Doo Ron Ron Story via Paul Harvey #shorts"", ""uri"": ""https://youtube.com/shorts/mmokhbquBcM?si=0Y4y2nvp61BAF_NG""}}, ""facets"": [{""features"": [{""$type"": ""app.bsky.richtext.facet#link"", ""uri"": ""https://youtube.com/shorts/mmokhbquBcM?si=0Y4y2nvp61BAF_NG""}], ""index"": {""byteEnd"": 27, ""byteStart"": 0}}], ""langs"": [""en""], ""text"": ""youtube.com/shorts/mmokh...\n\nGREAT STORY!!!""}, ""record_created_at"": ""2026-04-01T18:49:38.628Z"", ""repo_did"": ""did:plc:73qgdt6gfor27mdo65lgygxh"", ""rkey"": ""3mihe7wbmh22n"", ""seq"": 28756093123, ""uri"": ""at://did:plc:73qgdt6gfor27mdo65lgygxh/app.bsky.feed.post/3mihe7wbmh22n""}","{""author_did"": ""did:plc:73qgdt6gfor27mdo65lgygxh"", ""author_display_name"": ""Noriks 🇨🇦  🇺🇦 🇪🇺 🇲🇽 🐦‍⬛ 🐈‍⬛ ♎️"", ""author_handle"": ""noriks.bsky.social"", ""capture_run_id"": ""cap_20260401T184939Z_85c99020"", ""cid"": ""bafyreidpce3ncu35lt5wmzu5ovvghmnrn3r6qzliug6qlr3hlk2va5h6mi"", ""hydrate_run_id"": ""hyd_20260401T185109Z_97b40e6f"", ""hydrated_at"": ""2026-04-01T18:51:09.338506+00:00"", ""indexed_at"": ""2026-04-01T18:49:40.056Z"", ""labels"": [], ""like_count"": 0, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-01T18:49:38.628Z"", ""embed"": {""$type"": ""app.bsky.embed.external"", ""external"": {""description"": ""YouTube video by AmericansPerspective"", ""thumb"": {""$type"": ""blob"", ""mimeType"": ""image/jpeg"", ""ref"": {""$link"": ""bafkreifw4c7wmqkszerhuhgv2navkrle4zamaco4vsmbx4d7wv5vewkoqu""}, ""size"": 51716}, ""title"": ""Cher's Secret Singing Debut Da Doo Ron Ron Story via Paul Harvey #shorts"", ""uri"": ""https://youtube.com/shorts/mmokhbquBcM?si=0Y4y2nvp61BAF_NG""}}, ""facets"": [{""features"": [{""$type"": ""app.bsky.richtext.facet#link"", ""uri"": ""https://youtube.com/shorts/mmokhbquBcM?si=0Y4y2nvp61BAF_NG""}], ""index"": {""byteEnd"": 27, ""byteStart"": 0}}], ""langs"": [""en""], ""text"": ""youtube.com/shorts/mmokh...\n\nGREAT STORY!!!""}, ""reply_count"": 0, ""repost_count"": 0, ""uri"": ""at://did:plc:73qgdt6gfor27mdo65lgygxh/app.bsky.feed.post/3mihe7wbmh22n""}","youtube.com/shorts/mmokh...

GREAT STORY!!!",youtube com shorts mmokh great story,youtube com shorts mmokh great story,6,36,False,True,False,True,False
