uri,post_created_at,source_run_tag,text_source,raw_capture_run_id,raw_captured_at,raw_repo_did,raw_record_created_at,hydrated_capture_run_id,hydrated_hydrate_run_id,hydrated_author_did,hydrated_author_handle,hydrated_indexed_at,hydrated_hydrated_at,raw_source_row_json,hydrated_source_row_json,post_text_raw,post_text_clean,post_text_alnum,post_token_count,post_char_count,has_hashtag,has_url,has_mention,has_special_chars,has_non_ascii,match_stage,match_score,match_method,temporal_pool_mode,trend_name_clean,trend_date,trend_counts,trend_num_hours,is_matched,is_ambiguous,candidate_count,matched_candidate_count,matched_candidate_rate,eng_author_did,eng_author_handle,like_count,reply_count,repost_count,quote_count,indexed_at,hydrated_at,capture_run_id,hydrate_run_id,actor_did,actor_handle,followers_count,follows_count,posts_count,display_name,description,has_avatar,has_banner,actor_created_at,actor_indexed_at,actor_run_id,has_candidate,has_trend_match,is_ambiguous_match,trend_date_available,trend_post_day_diff,same_day_trend_match,post_hour_utc,post_day_of_week,post_is_weekend,post_month,post_unique_token_count,post_unique_token_ratio,raw_exclamation_count,raw_question_count,raw_uppercase_ratio,eng_like_count,eng_reply_count,eng_repost_count,eng_quote_count,actor_profile_found,actor_followers_count,actor_follows_count,actor_posts_count,actor_followers_to_follows_ratio,actor_has_display_name,actor_has_description,actor_description_char_count,actor_has_avatar,actor_has_banner,engagement_total,engagement_label
at://did:plc:222ocxmd3qfo5pn7juncj5ds/app.bsky.feed.post/3mijstev6uk2k,2026-04-02T18:16:23.346Z,snowflake_package - Copy,hydrated_record_text,cap_20260402T181311Z_f98d0c5f,2026-04-02T18:16:23.455526+00:00,did:plc:222ocxmd3qfo5pn7juncj5ds,2026-04-02T18:16:23.346Z,cap_20260402T181311Z_f98d0c5f,hyd_20260402T181936Z_5cf8bb07,did:plc:222ocxmd3qfo5pn7juncj5ds,geoliminal.bsky.social,2026-04-02T18:16:23.550Z,2026-04-02T18:20:43.616968+00:00,"{""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""captured_at"": ""2026-04-02T18:16:23.455526+00:00"", ""cid"": ""bafyreifpsqdxjq3z4knn53l3hwaibj4lgp6oefi32dimjetc5phlacb6qi"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-02T18:16:23.400Z"", ""has_embed"": false, ""has_reply"": false, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:16:23.346Z"", ""langs"": [""en""], ""text"": ""when he does finally die there'll arise a new myth cycle about the President Who Waits, resting in his tomb until, when the need is most dire, he will return to save all the pedophiles""}, ""record_created_at"": ""2026-04-02T18:16:23.346Z"", ""repo_did"": ""did:plc:222ocxmd3qfo5pn7juncj5ds"", ""rkey"": ""3mijstev6uk2k"", ""seq"": 28787327004, ""uri"": ""at://did:plc:222ocxmd3qfo5pn7juncj5ds/app.bsky.feed.post/3mijstev6uk2k""}","{""author_did"": ""did:plc:222ocxmd3qfo5pn7juncj5ds"", ""author_display_name"": ""Eric Williams"", ""author_handle"": ""geoliminal.bsky.social"", ""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""cid"": ""bafyreifpsqdxjq3z4knn53l3hwaibj4lgp6oefi32dimjetc5phlacb6qi"", ""hydrate_run_id"": ""hyd_20260402T181936Z_5cf8bb07"", ""hydrated_at"": ""2026-04-02T18:20:43.616968+00:00"", ""indexed_at"": ""2026-04-02T18:16:23.550Z"", ""labels"": [], ""like_count"": 3, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:16:23.346Z"", ""langs"": [""en""], ""text"": ""when he does finally die there'll arise a new myth cycle about the President Who Waits, resting in his tomb until, when the need is most dire, he will return to save all the pedophiles""}, ""reply_count"": 0, ""repost_count"": 0, ""uri"": ""at://did:plc:222ocxmd3qfo5pn7juncj5ds/app.bsky.feed.post/3mijstev6uk2k""}","when he does finally die there'll arise a new myth cycle about the President Who Waits, resting in his tomb until, when the need is most dire, he will return to save all the pedophiles",when he does finally die there'll arise a new myth cycle about the president who waits resting in his tomb until when the need is most dire he will return to save all the pedophiles,when he does finally die there ll arise a new myth cycle about the president who waits resting in his tomb until when the need is most dire he will return to save all the pedophiles,35,181,False,False,False,True,False,semantic,0.6384530077001485,token_cosine_char_trigram,global_fallback_no_date_overlap,the president,2025-06-22,1006219.0,4.0,True,False,20,1,0.05,,,,,,,,,,,did:plc:222ocxmd3qfo5pn7juncj5ds,geoliminal.bsky.social,2115.0,747.0,7738.0,Eric Williams,"anarcho-communist; calling upon the aid of Hell
books: Toadstones (Malarkey Books 2022); Night Fears: Weird Tales in Translation (Paradise Editions, 2023)
website: geoliminal.com/writing/",True,True,1687387575762,1732113426371,act_20260402T182221Z_1784be30,True,True,False,True,-284.0,False,18,3,False,4,32,0.9142857142857143,0,0,0.02054794520547945,0.0,0.0,0.0,0.0,True,2115.0,747.0,7738.0,2.8313253012048194,True,True,187,True,True,0.0,LOW
at://did:plc:222p42fegwhwfyrc3gqam76j/app.bsky.feed.post/3mijsoh6et22d,2026-04-02T18:13:37.972Z,snowflake_package - Copy,hydrated_record_text,cap_20260402T181311Z_f98d0c5f,2026-04-02T18:13:38.459990+00:00,did:plc:222p42fegwhwfyrc3gqam76j,2026-04-02T18:13:37.972Z,cap_20260402T181311Z_f98d0c5f,hyd_20260402T181936Z_5cf8bb07,did:plc:222p42fegwhwfyrc3gqam76j,izzos.net,2026-04-02T18:13:38.555Z,2026-04-02T18:19:45.781300+00:00,"{""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""captured_at"": ""2026-04-02T18:13:38.459990+00:00"", ""cid"": ""bafyreibpbvghojgqnntvxezofbni3n2h45h2s3gbllgsxrfv2sohygqv4m"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-02T18:13:38.376Z"", ""has_embed"": false, ""has_reply"": false, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:13:37.972Z"", ""langs"": [""en""], ""text"": ""What could Bondi have expected? The DOW is below 50,000""}, ""record_created_at"": ""2026-04-02T18:13:37.972Z"", ""repo_did"": ""did:plc:222p42fegwhwfyrc3gqam76j"", ""rkey"": ""3mijsoh6et22d"", ""seq"": 28787253194, ""uri"": ""at://did:plc:222p42fegwhwfyrc3gqam76j/app.bsky.feed.post/3mijsoh6et22d""}","{""author_did"": ""did:plc:222p42fegwhwfyrc3gqam76j"", ""author_display_name"": ""Dan Izzo"", ""author_handle"": ""izzos.net"", ""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""cid"": ""bafyreibpbvghojgqnntvxezofbni3n2h45h2s3gbllgsxrfv2sohygqv4m"", ""hydrate_run_id"": ""hyd_20260402T181936Z_5cf8bb07"", ""hydrated_at"": ""2026-04-02T18:19:45.781300+00:00"", ""indexed_at"": ""2026-04-02T18:13:38.555Z"", ""labels"": [], ""like_count"": 4, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:13:37.972Z"", ""langs"": [""en""], ""text"": ""What could Bondi have expected? The DOW is below 50,000""}, ""reply_count"": 1, ""repost_count"": 0, ""uri"": ""at://did:plc:222p42fegwhwfyrc3gqam76j/app.bsky.feed.post/3mijsoh6et22d""}","What could Bondi have expected? The DOW is below 50,000",what could bondi have expected the dow is below 50 000,what could bondi have expected the dow is below 50 000,11,54,False,False,False,True,False,semantic,0.6786904637922652,token_cosine_char_trigram,global_fallback_no_date_overlap,the dow,2024-08-05,64315.0,6.0,True,True,9,1,0.1111111111111111,,,,,,,,,,,did:plc:222p42fegwhwfyrc3gqam76j,izzos.net,10387.0,1084.0,26764.0,Dan Izzo,"Attorney (VA & DC Licensed)

""Lawyers are basically just attack librarians""
Posts are not legal advice.
All opinions are my own",True,True,1687315119106,1758644010798,act_20260402T182221Z_1784be30,True,True,True,True,-605.0,False,18,3,False,4,11,1.0,0,1,0.15384615384615385,0.0,0.0,0.0,0.0,True,10387.0,1084.0,26764.0,9.58210332103321,True,True,127,True,True,0.0,LOW
at://did:plc:223eaz6uecpa3t63jdlojutp/app.bsky.feed.post/3mijsplw7rk2g,2026-04-02T18:14:16.501Z,snowflake_package - Copy,hydrated_record_text,cap_20260402T181311Z_f98d0c5f,2026-04-02T18:14:17.167093+00:00,did:plc:223eaz6uecpa3t63jdlojutp,2026-04-02T18:14:16.501Z,cap_20260402T181311Z_f98d0c5f,hyd_20260402T181936Z_5cf8bb07,did:plc:223eaz6uecpa3t63jdlojutp,laura-cc.bsky.social,2026-04-02T18:14:17.252Z,2026-04-02T18:19:59.021142+00:00,"{""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""captured_at"": ""2026-04-02T18:14:17.167093+00:00"", ""cid"": ""bafyreicbxs7coay762c5ocd6hyv6khrgyr5ekwsymnd74vsmtn274upbey"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-02T18:14:17.073Z"", ""has_embed"": false, ""has_reply"": true, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:14:16.501Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreib4mgqdyo2tp6jqkwfwhmxhostavuy7r3dbo5ji4cgkceyjvpaapi"", ""uri"": ""at://did:plc:7b6u6kvzyxho5aqhvzbgemjc/app.bsky.feed.post/3mij7hewkns2k""}, ""root"": {""cid"": ""bafyreieeepxtrkidbp5kwy7jvd3duunozmfjajwqs6vwnkxwbqstzm56u4"", ""uri"": ""at://did:plc:7b6u6kvzyxho5aqhvzbgemjc/app.bsky.feed.post/3mih3nlasrc2x""}}, ""text"": ""An important subject & obviously well done. Wishing you continued success.""}, ""record_created_at"": ""2026-04-02T18:14:16.501Z"", ""repo_did"": ""did:plc:223eaz6uecpa3t63jdlojutp"", ""rkey"": ""3mijsplw7rk2g"", ""seq"": 28787270814, ""uri"": ""at://did:plc:223eaz6uecpa3t63jdlojutp/app.bsky.feed.post/3mijsplw7rk2g""}","{""author_did"": ""did:plc:223eaz6uecpa3t63jdlojutp"", ""author_display_name"": ""Laura CC,Proud Canadian 🇨🇦"", ""author_handle"": ""laura-cc.bsky.social"", ""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""cid"": ""bafyreicbxs7coay762c5ocd6hyv6khrgyr5ekwsymnd74vsmtn274upbey"", ""hydrate_run_id"": ""hyd_20260402T181936Z_5cf8bb07"", ""hydrated_at"": ""2026-04-02T18:19:59.021142+00:00"", ""indexed_at"": ""2026-04-02T18:14:17.252Z"", ""labels"": [], ""like_count"": 0, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:14:16.501Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreib4mgqdyo2tp6jqkwfwhmxhostavuy7r3dbo5ji4cgkceyjvpaapi"", ""uri"": ""at://did:plc:7b6u6kvzyxho5aqhvzbgemjc/app.bsky.feed.post/3mij7hewkns2k""}, ""root"": {""cid"": ""bafyreieeepxtrkidbp5kwy7jvd3duunozmfjajwqs6vwnkxwbqstzm56u4"", ""uri"": ""at://did:plc:7b6u6kvzyxho5aqhvzbgemjc/app.bsky.feed.post/3mih3nlasrc2x""}}, ""text"": ""An important subject & obviously well done. Wishing you continued success.""}, ""reply_count"": 0, ""repost_count"": 0, ""uri"": ""at://did:plc:223eaz6uecpa3t63jdlojutp/app.bsky.feed.post/3mijsplw7rk2g""}",An important subject & obviously well done. Wishing you continued success.,an important subject obviously well done wishing you continued success,an important subject obviously well done wishing you continued success,10,70,False,False,False,True,False,semantic,0.6449747468305832,token_cosine_char_trigram,global_fallback_no_date_overlap,wishing,2024-01-01,705109.0,8.0,True,True,16,1,0.0625,,,,,,,,,,,did:plc:223eaz6uecpa3t63jdlojutp,laura-cc.bsky.social,2359.0,880.0,6520.0,"Laura CC,Proud Canadian 🇨🇦","Avid reader, enjoy  travel, animals, music. Peer mentor & volunteer for causes that are important to me.  Proud Canadian.",True,False,1731540968874,1756252543696,act_20260402T182221Z_1784be30,True,True,True,True,-822.0,False,18,3,False,4,10,1.0,0,0,0.03278688524590164,0.0,0.0,0.0,0.0,True,2359.0,880.0,6520.0,2.680681818181818,True,True,121,True,False,0.0,LOW
at://did:plc:22auflhdbiemhxvkgvpusmmd/app.bsky.feed.post/3mijsrlnvck2t,2026-04-02T18:15:23.338Z,snowflake_package - Copy,hydrated_record_text,cap_20260402T181311Z_f98d0c5f,2026-04-02T18:15:24.254014+00:00,did:plc:22auflhdbiemhxvkgvpusmmd,2026-04-02T18:15:23.338Z,cap_20260402T181311Z_f98d0c5f,hyd_20260402T181936Z_5cf8bb07,did:plc:22auflhdbiemhxvkgvpusmmd,chufromrehab.bsky.social,2026-04-02T18:15:24.350Z,2026-04-02T18:20:25.023108+00:00,"{""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""captured_at"": ""2026-04-02T18:15:24.254014+00:00"", ""cid"": ""bafyreidgeqomf6goxwvisznvxzmlmvehd6aloj6exqdwolehv43kwpgocm"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-02T18:15:24.101Z"", ""has_embed"": false, ""has_reply"": true, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:15:23.338Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreidllfe7so4uixaqlr7bwah3b2bwmnq256gjee4gqduvcx3mifu7oe"", ""uri"": ""at://did:plc:2r7zpeoudnovqqopankzivy2/app.bsky.feed.post/3mijsoya4os2t""}, ""root"": {""cid"": ""bafyreiag5uwrtjrzvugv6sm3h7jze7nvha2qg6kf24l5rusp6zqpn2wok4"", ""uri"": ""at://did:plc:2r7zpeoudnovqqopankzivy2/app.bsky.feed.post/3mijr4ackas2t""}}, ""text"": ""i never flirted before.. i just exist or look at you and hope it does something""}, ""record_created_at"": ""2026-04-02T18:15:23.338Z"", ""repo_did"": ""did:plc:22auflhdbiemhxvkgvpusmmd"", ""rkey"": ""3mijsrlnvck2t"", ""seq"": 28787301535, ""uri"": ""at://did:plc:22auflhdbiemhxvkgvpusmmd/app.bsky.feed.post/3mijsrlnvck2t""}","{""author_did"": ""did:plc:22auflhdbiemhxvkgvpusmmd"", ""author_display_name"": ""💿 @Chu ! : DNI‼️"", ""author_handle"": ""chufromrehab.bsky.social"", ""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""cid"": ""bafyreidgeqomf6goxwvisznvxzmlmvehd6aloj6exqdwolehv43kwpgocm"", ""hydrate_run_id"": ""hyd_20260402T181936Z_5cf8bb07"", ""hydrated_at"": ""2026-04-02T18:20:25.023108+00:00"", ""indexed_at"": ""2026-04-02T18:15:24.350Z"", ""labels"": [], ""like_count"": 0, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:15:23.338Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreidllfe7so4uixaqlr7bwah3b2bwmnq256gjee4gqduvcx3mifu7oe"", ""uri"": ""at://did:plc:2r7zpeoudnovqqopankzivy2/app.bsky.feed.post/3mijsoya4os2t""}, ""root"": {""cid"": ""bafyreiag5uwrtjrzvugv6sm3h7jze7nvha2qg6kf24l5rusp6zqpn2wok4"", ""uri"": ""at://did:plc:2r7zpeoudnovqqopankzivy2/app.bsky.feed.post/3mijr4ackas2t""}}, ""text"": ""i never flirted before.. i just exist or look at you and hope it does something""}, ""reply_count"": 1, ""repost_count"": 0, ""uri"": ""at://did:plc:22auflhdbiemhxvkgvpusmmd/app.bsky.feed.post/3mijsrlnvck2t""}",i never flirted before.. i just exist or look at you and hope it does something,i never flirted before i just exist or look at you and hope it does something,i never flirted before i just exist or look at you and hope it does something,16,77,False,False,False,True,False,fuzzy,0.9230769230769231,difflib_sequence_ratio,global_fallback_no_date_overlap,do something,2024-08-21,159205.0,6.0,True,True,12,1,0.08333333333333333,,,,,,,,,,,did:plc:22auflhdbiemhxvkgvpusmmd,chufromrehab.bsky.social,47.0,35.0,3401.0,💿 @Chu ! : DNI‼️,"目が覚めたくない。 💭 
mutuals only. i block others.
~~~~~~~~
さようなら〜 ☆
(only alt) ごめんなさい.. ✨️
altoomfs can repost if they want!!",True,True,1737392429044,1773255630748,act_20260402T182221Z_1784be30,True,True,True,True,-589.0,False,18,3,False,4,15,0.9375,0,0,0.0,0.0,0.0,0.0,0.0,True,47.0,35.0,3401.0,1.3428571428571427,True,True,118,True,True,0.0,LOW
at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s,2026-04-02T18:16:39.167Z,snowflake_package - Copy,hydrated_record_text,cap_20260402T181311Z_f98d0c5f,2026-04-02T18:16:41.887526+00:00,did:plc:22bb4y5cxdp3eucibibb4fkp,2026-04-02T18:16:39.167Z,cap_20260402T181311Z_f98d0c5f,hyd_20260402T181936Z_5cf8bb07,did:plc:22bb4y5cxdp3eucibibb4fkp,miss-machete.bsky.social,2026-04-02T18:16:41.963Z,2026-04-02T18:20:51.486695+00:00,"{""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""captured_at"": ""2026-04-02T18:16:41.887526+00:00"", ""cid"": ""bafyreig35lo62lx6fr2guirraby3ri4igm5vttzlinxg3jblb3ij2bjm74"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-02T18:16:41.821Z"", ""has_embed"": true, ""has_reply"": false, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:16:39.167Z"", ""embed"": {""$type"": ""app.bsky.embed.images"", ""images"": [{""alt"": """", ""aspectRatio"": {""height"": 636, ""width"": 900}, ""image"": {""$type"": ""blob"", ""mimeType"": ""image/jpeg"", ""ref"": {""$bytes_b64"": ""AVUSIN6nSFcVx6XgDKApB573b54lgHgw9IlSajdaKjoKdUEP""}, ""size"": 247435}}]}, ""langs"": [""en""], ""text"": ""Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.""}, ""record_created_at"": ""2026-04-02T18:16:39.167Z"", ""repo_did"": ""did:plc:22bb4y5cxdp3eucibibb4fkp"", ""rkey"": ""3mijstty2zc2s"", ""seq"": 28787336899, ""uri"": ""at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s""}","{""author_did"": ""did:plc:22bb4y5cxdp3eucibibb4fkp"", ""author_display_name"": ""Miss Machete, 🖤She-Slash-Her🔪"", ""author_handle"": ""miss-machete.bsky.social"", ""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""cid"": ""bafyreig35lo62lx6fr2guirraby3ri4igm5vttzlinxg3jblb3ij2bjm74"", ""hydrate_run_id"": ""hyd_20260402T181936Z_5cf8bb07"", ""hydrated_at"": ""2026-04-02T18:20:51.486695+00:00"", ""indexed_at"": ""2026-04-02T18:16:41.963Z"", ""labels"": [], ""like_count"": 4, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:16:39.167Z"", ""embed"": {""$type"": ""app.bsky.embed.images"", ""images"": [{""alt"": """", ""aspectRatio"": {""height"": 636, ""width"": 900}, ""image"": {""$type"": ""blob"", ""mimeType"": ""image/jpeg"", ""ref"": {""$link"": ""bafkreig6u5efofohuxqazibja6ppo346ewahqmhurfjgun22fi5au5kbb4""}, ""size"": 247435}}]}, ""langs"": [""en""], ""text"": ""Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.""}, ""reply_count"": 0, ""repost_count"": 1, ""uri"": ""at://did:plc:22bb4y5cxdp3eucibibb4fkp/app.bsky.feed.post/3mijstty2zc2s""}",Gonna be slow posting for a few days. Out on vacation. This machete's only gonna cut limes for a few days.,gonna be slow posting for a few days out on vacation this machete's only gonna cut limes for a few days,gonna be slow posting for a few days out on vacation this machete s only gonna cut limes for a few days,21,103,False,False,False,True,False,unmatched,0.0,none,global_fallback_no_date_overlap,,,0.0,0.0,False,False,20,0,0.0,,,,,,,,,,,did:plc:22bb4y5cxdp3eucibibb4fkp,miss-machete.bsky.social,3555.0,245.0,3796.0,"Miss Machete, 🖤She-Slash-Her🔪","Your favorite Horror Movie Host, and vtuber slasher villain

Also a Magic: the Gathering player, and TTRPG fan
Trans, She/They

Tell me about your favorite horror movie!",True,True,1730870863882,1770318735248,act_20260402T182221Z_1784be30,True,False,False,False,0.0,False,18,3,False,4,17,0.8095238095238095,0,0,0.036585365853658534,0.0,0.0,0.0,0.0,True,3555.0,245.0,3796.0,14.510204081632653,True,True,169,True,True,0.0,LOW
at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k,2026-04-02T18:15:52.300Z,snowflake_package - Copy,hydrated_record_text,cap_20260402T181311Z_f98d0c5f,2026-04-02T18:15:52.753923+00:00,did:plc:22bixok3zcw6dv72gyi5pwox,2026-04-02T18:15:52.300Z,cap_20260402T181311Z_f98d0c5f,hyd_20260402T181936Z_5cf8bb07,did:plc:22bixok3zcw6dv72gyi5pwox,hensley316.bsky.social,2026-04-02T18:15:52.849Z,2026-04-02T18:20:33.734880+00:00,"{""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""captured_at"": ""2026-04-02T18:15:52.753923+00:00"", ""cid"": ""bafyreidqosipq5kfvohm3bpupusdv76ujzne2xo7wvlwlyzlbggahnbyom"", ""collection"": ""app.bsky.feed.post"", ""event_time"": ""2026-04-02T18:15:52.665Z"", ""has_embed"": false, ""has_reply"": true, ""operation"": ""create"", ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:15:52.300Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreihjxsxvsyypobfpkmrdvrnbujyt5vdaw6bjkofqqzyem3v5pezlfa"", ""uri"": ""at://did:plc:skd7n5zdrhxj3wokgw2leupb/app.bsky.feed.post/3mijspxjjmc2x""}, ""root"": {""cid"": ""bafyreifi3erttqa46fi26p4fydzraaz3bk5srzsvgd2aoovaeyhz26l6ei"", ""uri"": ""at://did:plc:skd7n5zdrhxj3wokgw2leupb/app.bsky.feed.post/3mijcx7cbq22j""}}, ""text"": ""I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.""}, ""record_created_at"": ""2026-04-02T18:15:52.300Z"", ""repo_did"": ""did:plc:22bixok3zcw6dv72gyi5pwox"", ""rkey"": ""3mijsshbshk2k"", ""seq"": 28787313047, ""uri"": ""at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k""}","{""author_did"": ""did:plc:22bixok3zcw6dv72gyi5pwox"", ""author_display_name"": ""Andy Hensley"", ""author_handle"": ""hensley316.bsky.social"", ""capture_run_id"": ""cap_20260402T181311Z_f98d0c5f"", ""cid"": ""bafyreidqosipq5kfvohm3bpupusdv76ujzne2xo7wvlwlyzlbggahnbyom"", ""hydrate_run_id"": ""hyd_20260402T181936Z_5cf8bb07"", ""hydrated_at"": ""2026-04-02T18:20:33.734880+00:00"", ""indexed_at"": ""2026-04-02T18:15:52.849Z"", ""labels"": [], ""like_count"": 0, ""quote_count"": 0, ""record"": {""$type"": ""app.bsky.feed.post"", ""createdAt"": ""2026-04-02T18:15:52.300Z"", ""langs"": [""en""], ""reply"": {""parent"": {""cid"": ""bafyreihjxsxvsyypobfpkmrdvrnbujyt5vdaw6bjkofqqzyem3v5pezlfa"", ""uri"": ""at://did:plc:skd7n5zdrhxj3wokgw2leupb/app.bsky.feed.post/3mijspxjjmc2x""}, ""root"": {""cid"": ""bafyreifi3erttqa46fi26p4fydzraaz3bk5srzsvgd2aoovaeyhz26l6ei"", ""uri"": ""at://did:plc:skd7n5zdrhxj3wokgw2leupb/app.bsky.feed.post/3mijcx7cbq22j""}}, ""text"": ""I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.""}, ""reply_count"": 1, ""repost_count"": 0, ""uri"": ""at://did:plc:22bixok3zcw6dv72gyi5pwox/app.bsky.feed.post/3mijsshbshk2k""}","I understand you're upset about the situation yesterday, but ain't no need to lash out on everyone.",i understand you're upset about the situation yesterday but ain't no need to lash out on everyone,i understand you re upset about the situation yesterday but ain t no need to lash out on everyone,17,97,False,False,False,True,False,semantic,0.6466666666666667,token_cosine_char_trigram,global_fallback_no_date_overlap,ain t nobody,2025-07-12,6551.0,2.0,True,False,20,1,0.05,,,,,,,,,,,did:plc:22bixok3zcw6dv72gyi5pwox,hensley316.bsky.social,56.0,39.0,6235.0,Andy Hensley,"He/Him
My Name's Andy and I moved to South Park from Tennessee to live a new life. (Parody)",True,True,1731620118852,1766189053424,act_20260402T182221Z_1784be30,True,True,False,True,-264.0,False,18,3,False,4,19,1.1176470588235294,0,0,0.012658227848101266,0.0,0.0,0.0,0.0,True,56.0,39.0,6235.0,1.435897435897436,True,True,91,True,True,0.0,LOW
